class,Vectorizer,Model,Scaler,val_f1_macro,test_f1_macro,val_f1_micro,test_f1_micro,val_f1_weighted,test_f1_weighted,val_precision,test_precision,val_recall,test_recall,val_f1_score,test_f1_score,val_accuracy,test_accuracy,val_auc_roc,test_auc_roc
0,BOW Bigram,GradientBoostingClassifier,None,0.49803224308096383,0.49666143851114414,0.959873600202199,0.9605183158534732,0.9789210840843775,0.9792660915943728,0.999707983472405,0.999651968770071,0.9601297094431437,0.9608292696837483,0.9795042790587689,0.9798444570406292,0.959873600202199,0.9605183158534732,0.8548114676934123,0.8517574746935686
0,BOW Trigram,GradientBoostingClassifier,None,0.4979542203927276,0.49628083946644613,0.9591231174264275,0.9599008207934338,0.978527808901385,0.9789420454300763,0.9997176758914015,0.9996437430181959,0.9593692659054521,0.9602190093250065,0.9791106215558266,0.9795204786507142,0.9591231174264275,0.9599008207934338,0.8601227823179635,0.8547962833958214
0,BOW Unigram,GradientBoostingClassifier,None,0.49737392258952745,0.4961420231471454,0.9583749576282299,0.9587722298221614,0.9781368806461241,0.978353058467677,0.9997101110352997,0.9996571773705999,0.9586277821542927,0.9590764346346518,0.9787199229558424,0.9789309521925945,0.9583749576282299,0.9587722298221614,0.8458052111854141,0.8078993907807324
0,TF-IDF Bigram,GradientBoostingClassifier,None,0.4983025918676931,0.49644713947470653,0.9629493251462038,0.9638318893448852,0.9805172852870147,0.9809826776735999,0.9996647197811207,0.99958609147992,0.9632500750791586,0.9642094656894896,0.9811020881841176,0.9815633571407104,0.9629493251462038,0.9638318893448852,0.7998552261713859,0.7729637279384904
0,TF-IDF Trigram,GradientBoostingClassifier,None,0.49335119345435985,0.49253195396793964,0.950710664491441,0.9520747834017328,0.9741250385845086,0.9748510226404433,0.9996728770406098,0.9996108826058199,0.9509921150266403,0.9524168021216528,0.9747080940930996,0.9754290458352229,0.950710664491441,0.9520747834017328,0.8096375004246155,0.7663192591415707
0,TF-IDF Unigram,GradientBoostingClassifier,None,0.5013155929375268,0.49975881163680735,0.9709057226016085,0.9713292293661652,0.9846408555465608,0.9848654582341874,0.9996356505646882,0.9995893227611656,0.9712421885487182,0.9717112955200046,0.98522700527273,0.9854468221318388,0.9709057226016085,0.9713292293661652,0.8219683820529978,0.8189416993591859
0,Word2Vec,GradientBoostingClassifier,None,0.5217516959322387,0.5273567555747243,0.9950337782168764,0.995079039367685,0.9969336813895875,0.9969699003858246,0.9995132978835408,0.9995399814041089,0.9955155725033025,0.9955342629822911,0.9975099554250081,0.9975326964847251,0.9950337782168764,0.995079039367685,0.771433715709513,0.7742644579243091
1,BOW Bigram,GradientBoostingClassifier,None,0.49803224308096383,0.49666143851114414,0.959873600202199,0.9605183158534732,0.9789210840843775,0.9792660915943728,0.008414777930116907,0.006847077097203453,0.5372549019607843,0.44126984126984126,0.01656020710315883,0.013478419981659075,0.959873600202199,0.9605183158534732,0.8548114676934123,0.8517574746935686
1,BOW Trigram,GradientBoostingClassifier,None,0.4979542203927276,0.49628083946644613,0.9591231174264275,0.9599008207934338,0.978527808901385,0.9789420454300763,0.008534359908386151,0.006624881348949463,0.5529411764705883,0.42857142857142855,0.016797819229628433,0.013041200282178022,0.9591231174264275,0.9599008207934338,0.8601227823179635,0.8547962833958214
1,BOW Unigram,GradientBoostingClassifier,None,0.49737392258952745,0.4961420231471454,0.9583749576282299,0.9587722298221614,0.9781368806461241,0.978353058467677,0.008139614513891853,0.006780629074712992,0.5411764705882353,0.4507936507936508,0.016027922223212476,0.01335309410169625,0.9583749576282299,0.9587722298221614,0.8458052111854141,0.8078993907807324
1,TF-IDF Bigram,GradientBoostingClassifier,None,0.4983025918676931,0.49644713947470653,0.9629493251462038,0.9638318893448852,0.9805172852870147,0.9809826776735999,0.007887959655202408,0.005766705612421387,0.4666666666666667,0.3333333333333333,0.015503095551268642,0.011330921808702732,0.9629493251462038,0.9638318893448852,0.7998552261713859,0.7729637279384904
1,TF-IDF Trigram,GradientBoostingClassifier,None,0.49335119345435985,0.49253195396793964,0.950710664491441,0.9520747834017328,0.9741250385845086,0.9748510226404433,0.006073962113967768,0.00488043495990856,0.48627450980392156,0.3809523809523809,0.01199429281562007,0.009634862100656368,0.950710664491441,0.9520747834017328,0.8096375004246155,0.7663192591415707
1,TF-IDF Unigram,GradientBoostingClassifier,None,0.5013155929375268,0.49975881163680735,0.9709057226016085,0.9713292293661652,0.9846408555465608,0.9848654582341874,0.008895703605418947,0.007191844654267524,0.41568627450980394,0.3333333333333333,0.01740418060232358,0.014070801141775911,0.9709057226016085,0.9713292293661652,0.8219683820529978,0.8189416993591859
1,Word2Vec,GradientBoostingClassifier,None,0.5217516959322387,0.5273567555747243,0.9950337782168764,0.995079039367685,0.9969336813895875,0.9969699003858246,0.026218117750932253,0.03280098689247425,0.2,0.23492063492063492,0.04599343643946929,0.05718081466472348,0.9950337782168764,0.995079039367685,0.771433715709513,0.7742644579243091
