class,Vectorizer,Model,Scaler,val_f1_macro,test_f1_macro,val_f1_micro,test_f1_micro,val_f1_weighted,test_f1_weighted,val_precision,test_precision,val_recall,test_recall,val_f1_score,test_f1_score,val_accuracy,test_accuracy,val_auc_roc,test_auc_roc
0,BOW Bigram,DecisionTreeClassifier,None,0.4956440433892368,0.4939772811214853,0.9606646099422264,0.9607729138166895,0.9786862781489727,0.9787714044103897,0.9994885599226392,0.9994735905725194,0.9611350823591545,0.9612589233942643,0.9792720846298762,0.9793523937723179,0.9606646099422264,0.9607729138166895,0.5800588007445868,0.5471728269829048
0,BOW Trigram,DecisionTreeClassifier,None,0.5001527857131217,0.49909129791269674,0.9710360578554428,0.9710594315245478,0.9842016316910577,0.9842315195304547,0.999485295620029,0.9994794377243371,0.9715199442029047,0.9715497000979079,0.9847886589024516,0.9848129236652473,0.9710360578554428,0.9710594315245478,0.5729736810368303,0.5591981517467016
0,BOW Unigram,DecisionTreeClassifier,None,0.492061952432954,0.49197196892579714,0.9529049816501144,0.9527853777169782,0.9751678030503422,0.9751113162782826,0.9995469518190129,0.999547609151833,0.9533089624967165,0.9531886579024914,0.975753686629482,0.9756903225154796,0.9529049816501144,0.9527853777169782,0.6040561745739473,0.6176518781959796
0,TF-IDF Bigram,DecisionTreeClassifier,None,0.498028715622701,0.49809378831170764,0.9776056754368039,0.9776504787961696,0.9880297842892685,0.9880647110588392,0.9994463153158465,0.9994562922112226,0.9781339439637716,0.9781694090360358,0.9886240300796076,0.9886519044262813,0.9776056754368039,0.9776504787961696,0.5337825047843859,0.5353664934381848
0,TF-IDF Trigram,DecisionTreeClassifier,None,0.4960151164945333,0.49538812198837284,0.9688702601667615,0.9688573491412068,0.9831561859619794,0.9831508499506854,0.9994336421097713,0.9994330227469189,0.9694003641945549,0.9693881236870373,0.9837469632622834,0.9837353969624532,0.9688702601667615,0.9688573491412068,0.5376434671075114,0.5316807598696555
0,TF-IDF Unigram,DecisionTreeClassifier,None,0.47737913790809844,0.4774996021079974,0.9186101544961583,0.9183975528195775,0.9496867019945497,0.9496637659241005,0.9994576615085157,0.9994971205968225,0.9190575190113743,0.9188201633064325,0.9502594903483814,0.9502296192277664,0.9186101544961583,0.9183975528195775,0.5357609083705651,0.5548832371229496
0,Word2Vec,DecisionTreeClassifier,None,0.5139256216122455,0.5089879311602632,0.9958294006589671,0.9958979328165375,0.9973234023135166,0.9973588157462709,0.9994541181958628,0.9994374976158776,0.9963710891994454,0.9964563074495489,0.9979096400875755,0.9979440915880963,0.9958294006589671,0.9958979328165375,0.5492060571474775,0.5299787572180421
1,BOW Bigram,DecisionTreeClassifier,None,0.4956440433892368,0.4939772811214853,0.9606646099422264,0.9607729138166895,0.9786862781489727,0.9787714044103897,0.006747111131972776,0.004874452700523839,0.18431372549019606,0.1492063492063492,0.012016002148597457,0.008602168470652764,0.9606646099422264,0.9607729138166895,0.5800588007445868,0.5471728269829048
1,BOW Trigram,DecisionTreeClassifier,None,0.5001527857131217,0.49909129791269674,0.9710360578554428,0.9710594315245478,0.9842016316910577,0.9842315195304547,0.008693917929766837,0.007390014765625214,0.17254901960784313,0.15238095238095237,0.01551691252379182,0.013369672160146178,0.9710360578554428,0.9710594315245478,0.5729736810368303,0.5591981517467016
1,BOW Unigram,DecisionTreeClassifier,None,0.492061952432954,0.49197196892579714,0.9529049816501144,0.9527853777169782,0.9751678030503422,0.9751113162782826,0.004270393048136197,0.004210901476388902,0.28627450980392155,0.2793650793650793,0.008370218236425843,0.008253615336114685,0.9529049816501144,0.9527853777169782,0.6040561745739473,0.6176518781959796
1,TF-IDF Bigram,DecisionTreeClassifier,None,0.498028715622701,0.49809378831170764,0.9776056754368039,0.9776504787961696,0.9880297842892685,0.9880647110588392,0.003908414639754936,0.00401791388187485,0.10588235294117648,0.1111111111111111,0.007433401165794354,0.0075356721971339465,0.9776056754368039,0.9776504787961696,0.5337825047843859,0.5353664934381848
1,TF-IDF Trigram,DecisionTreeClassifier,None,0.4960151164945333,0.49538812198837284,0.9688702601667615,0.9688573491412068,0.9831561859619794,0.9831508499506854,0.0047270902290977804,0.0038125485339598818,0.09411764705882354,0.08253968253968254,0.008283269726783166,0.007040847014292602,0.9688702601667615,0.9688573491412068,0.5376434671075114,0.5316807598696555
1,TF-IDF Unigram,DecisionTreeClassifier,None,0.47737913790809844,0.4774996021079974,0.9186101544961583,0.9183975528195775,0.9496867019945497,0.9496637659241005,0.002299036212253962,0.0024358536510715495,0.1803921568627451,0.2126984126984127,0.0044987854678155215,0.004769584988228504,0.9186101544961583,0.9183975528195775,0.5357609083705651,0.5548832371229496
1,Word2Vec,DecisionTreeClassifier,None,0.5139256216122455,0.5089879311602632,0.9958294006589671,0.9958979328165375,0.9973234023135166,0.9973588157462709,0.01792726608147477,0.012210736830411904,0.1019607843137255,0.06349206349206349,0.029941603136915577,0.02003177073243,0.9958294006589671,0.9958979328165375,0.5492060571474775,0.5299787572180421
