class,Vectorizer,Model,Scaler,val_f1_macro,test_f1_macro,val_f1_micro,test_f1_micro,val_f1_weighted,test_f1_weighted,val_precision,test_precision,val_recall,test_recall,val_f1_score,test_f1_score,val_accuracy,test_accuracy,val_auc_roc,test_auc_roc
0,BOW Bigram,LogisticRegression,MaxAbsScaler,0.5243119214855475,0.5187704400867857,0.9960265447444433,0.9962589299285606,0.9974351714232801,0.9975518837507806,0.9994923027267515,0.9994738764178902,0.9965303285668722,0.9967813994163554,0.9980089486302604,0.9981256673675668,0.9960265447444433,0.9962589299285606,0.645415926851911,0.5034745731640248
0,BOW Trigram,LogisticRegression,MaxAbsScaler,0.5252512928636044,0.5279565676069446,0.9969266863700078,0.9971937224502204,0.9978874940256793,0.9980312815422373,0.9994642110863226,0.9994781721371022,0.99745953355384,0.9977129494966779,0.9984606805319358,0.9985946307970818,0.9969266863700078,0.9971937224502204,0.6070673348927037,0.47486163674888116
0,BOW Unigram,LogisticRegression,MaxAbsScaler,0.5085285240823975,0.5112218354781877,0.9877447555326924,0.9885202918376652,0.9932427324988602,0.993644912860202,0.9995386510431206,0.9995484817496401,0.9881936146826924,0.9889601809868728,0.993830566668794,0.9942230607016117,0.9877447555326924,0.9885202918376652,0.677975258925725,0.621783968195124
0,TF-IDF Bigram,LogisticRegression,MaxAbsScaler,0.5262735496715396,0.5228242053319504,0.9968506883487948,0.9970759233926129,0.9978506780424966,0.9979661994027684,0.9994713063855635,0.9994705029693077,0.9973763602867873,0.9976026843851293,0.998422580290963,0.9985356214124407,0.9968506883487948,0.9970759233926129,0.752343340998401,0.7184677313858595
0,TF-IDF Trigram,LogisticRegression,MaxAbsScaler,0.5320347660924724,0.5227334366057698,0.9968293136382674,0.9970664234686122,0.9978468900166529,0.9979613043246169,0.9994879422000164,0.9994685942773595,0.9973383372754497,0.9975950798946778,0.9984118007874689,0.9985308292474094,0.9968293136382674,0.9970664234686122,0.7534636174088014,0.7193538355827688
0,TF-IDF Unigram,LogisticRegression,MaxAbsScaler,0.5153312943410506,0.5217543893239769,0.996484932086011,0.9968365253077975,0.9976542152857456,0.9978450096732044,0.9994520905679237,0.9994722741082057,0.9970293941770101,0.9973612418132908,0.9982391494109133,0.9984155685402555,0.996484932086011,0.9968365253077975,0.8122625907528465,0.8009441337014268
0,Word2Vec,LogisticRegression,MaxAbsScaler,0.510532212906004,0.5107776696093864,0.9872032473253297,0.9872663018695851,0.9929739105536723,0.9930131202524791,0.9995694679071637,0.999578633077032,0.9876208838244901,0.9876750221005504,0.9935589887261985,0.9935910432373279,0.9872032473253297,0.9872663018695851,0.7770008686778797,0.7941920704175816
1,BOW Bigram,LogisticRegression,MaxAbsScaler,0.5243119214855475,0.5187704400867857,0.9960265447444433,0.9962589299285606,0.9974351714232801,0.9975518837507806,0.030307287064810406,0.023747296303812178,0.16470588235294117,0.1238095238095238,0.050614894340834576,0.03941521280600464,0.9960265447444433,0.9962589299285606,0.645415926851911,0.5034745731640248
1,BOW Trigram,LogisticRegression,MaxAbsScaler,0.5252512928636044,0.5279565676069446,0.9969266863700078,0.9971937224502204,0.9978874940256793,0.9980312815422373,0.03645783603693374,0.03925259332308802,0.11764705882352941,0.13015873015873017,0.05204190519527308,0.057318504416807636,0.9969266863700078,0.9971937224502204,0.6070673348927037,0.47486163674888116
1,BOW Unigram,LogisticRegression,MaxAbsScaler,0.5085285240823975,0.5112218354781877,0.9877447555326924,0.9885202918376652,0.9932427324988602,0.993644912860202,0.012242213882823634,0.015067789361597578,0.24705882352941178,0.25396825396825395,0.023226481496000834,0.02822061025476377,0.9877447555326924,0.9885202918376652,0.677975258925725,0.621783968195124
1,TF-IDF Bigram,LogisticRegression,MaxAbsScaler,0.5262735496715396,0.5228242053319504,0.9968506883487948,0.9970759233926129,0.9978506780424966,0.9979661994027684,0.03616159796716663,0.03015967316498379,0.12941176470588237,0.11746031746031746,0.054124519052116335,0.04711278925146002,0.9968506883487948,0.9970759233926129,0.752343340998401,0.7184677313858595
1,TF-IDF Trigram,LogisticRegression,MaxAbsScaler,0.5320347660924724,0.5227334366057698,0.9968293136382674,0.9970664234686122,0.9978468900166529,0.9979613043246169,0.04394394102378,0.03077951641434207,0.1568627450980392,0.11428571428571428,0.06565773139747592,0.04693604396413017,0.9968293136382674,0.9970664234686122,0.7534636174088014,0.7193538355827688
1,TF-IDF Unigram,LogisticRegression,MaxAbsScaler,0.5153312943410506,0.5217543893239769,0.996484932086011,0.9968365253077975,0.9976542152857456,0.9978450096732044,0.01970999951096972,0.0280485115070389,0.09803921568627452,0.12063492063492062,0.03242343927118799,0.04509321010769829,0.996484932086011,0.9968365253077975,0.8122625907528465,0.8009441337014268
1,Word2Vec,LogisticRegression,MaxAbsScaler,0.510532212906004,0.5107776696093864,0.9872032473253297,0.9872663018695851,0.9929739105536723,0.9930131202524791,0.014421782545022495,0.014656531681433124,0.2980392156862745,0.30476190476190473,0.02750543708580957,0.027964295981444964,0.9872032473253297,0.9872663018695851,0.7770008686778797,0.7941920704175816
