class,Vectorizer,Model,Scaler,val_f1_macro,test_f1_macro,val_f1_micro,test_f1_micro,val_f1_weighted,test_f1_weighted,val_precision,test_precision,val_recall,test_recall,val_f1_score,test_f1_score,val_accuracy,test_accuracy,val_auc_roc,test_auc_roc
0,BOW Bigram,LogisticRegression,MaxAbsScaler,0.5168956514579301,0.5206212556738479,0.9958484190542223,0.996032831737346,0.9973368795199348,0.9974407024922571,0.9994660189322091,0.9994851813074862,0.9963782366062384,0.9965437590897426,0.997919531673919,0.9980121348031165,0.9958484190542223,0.996032831737346,0.6279094262029268,0.5498518255982539
0,BOW Trigram,LogisticRegression,MaxAbsScaler,0.5185526470395858,0.5241913080047936,0.9962973035441709,0.9965895272837817,0.9975639887130081,0.997724071803918,0.9994614955769087,0.9994854713266146,0.9968321461152548,0.9971007880153231,0.9981449067922988,0.998291565271919,0.9962973035441709,0.9965895272837817,0.6107199296991416,0.527570396986087
0,BOW Unigram,LogisticRegression,MaxAbsScaler,0.5109366651269859,0.5107377441262517,0.987215115376633,0.9880604955160359,0.9929775976469521,0.9934123096022172,0.9995744335316137,0.9995501987797722,0.987628006070622,0.9884982081919372,0.9935621898050339,0.9939907588332275,0.987215115376633,0.9880604955160359,0.658241453869573,0.625200873973224
0,TF-IDF Bigram,LogisticRegression,MaxAbsScaler,0.5264208661449952,0.5273361575167145,0.9967081852582146,0.9970075239398085,0.997779451994305,0.9979373144652095,0.999480757634825,0.9994856871956966,0.9972242648527961,0.9975190349901617,0.9983510891990279,0.9985012946224838,0.9967081852582146,0.9970075239398085,0.70458751259651,0.6557077811590601
0,TF-IDF Trigram,LogisticRegression,MaxAbsScaler,0.5248108284575458,0.5256565524867294,0.9968910636857535,0.9970987232102143,0.9978691364197231,0.9979810051809375,0.9994665745754255,0.999478123831384,0.9974215130839835,0.9976178933660326,0.9984428349841381,0.9985470505787905,0.9968910636857535,0.9970987232102143,0.7086955913743445,0.6684384224122439
0,TF-IDF Unigram,LogisticRegression,MaxAbsScaler,0.5187884020866192,0.5210712257280331,0.9947368955230683,0.9949327405380757,0.9967811960888221,0.9968890963822109,0.9995035976558728,0.9995094059573918,0.9952280159668098,0.995418294502904,0.9973608789587131,0.9974593283792285,0.9947368955230683,0.9949327405380757,0.7960750506273538,0.7750219194910785
0,Word2Vec,LogisticRegression,MaxAbsScaler,0.5113381526899644,0.5113995223363005,0.9867994876097336,0.9875531995744034,0.9927705346280059,0.9931590377610703,0.9995885317178761,0.9995826048850098,0.9871978674562364,0.987958289369873,0.993354388751168,0.9937363903732896,0.9867994876097336,0.9875531995744034,0.7406808961581136,0.7377452052103434
1,BOW Bigram,LogisticRegression,MaxAbsScaler,0.5168956514579301,0.5206212556738479,0.9958484190542223,0.996032831737346,0.9973368795199348,0.9974407024922571,0.021312957453247103,0.025731697962312176,0.12156862745098039,0.14285714285714285,0.035871771241941304,0.043230376544579376,0.9958484190542223,0.996032831737346,0.6279094262029268,0.5498518255982539
1,BOW Trigram,LogisticRegression,MaxAbsScaler,0.5185526470395858,0.5241913080047936,0.9962973035441709,0.9965895272837817,0.9975639887130081,0.997724071803918,0.024086112124295185,0.030920188534524693,0.11372549019607843,0.14285714285714285,0.03896038728687274,0.0500910507376681,0.9962973035441709,0.9965895272837817,0.6107199296991416,0.527570396986087
1,BOW Unigram,LogisticRegression,MaxAbsScaler,0.5109366651269859,0.5107377441262517,0.987215115376633,0.9880604955160359,0.9929775976469521,0.9934123096022172,0.01493721060252372,0.014680990891975528,0.30588235294117644,0.2571428571428571,0.028311140448937913,0.02748472941927589,0.987215115376633,0.9880604955160359,0.658241453869573,0.625200873973224
1,TF-IDF Bigram,LogisticRegression,MaxAbsScaler,0.5264208661449952,0.5273361575167145,0.9967081852582146,0.9970075239398085,0.997779451994305,0.9979373144652095,0.03475937834029744,0.03568382845388199,0.1450980392156863,0.14285714285714285,0.05449064309096235,0.056171020410944975,0.9967081852582146,0.9970075239398085,0.70458751259651,0.6557077811590601
1,TF-IDF Trigram,LogisticRegression,MaxAbsScaler,0.5248108284575458,0.5256565524867294,0.9968910636857535,0.9970987232102143,0.9978691364197231,0.9979810051809375,0.03448743678362843,0.033829810951379165,0.12156862745098039,0.13015873015873017,0.05117882193095332,0.05276605439466841,0.9968910636857535,0.9970987232102143,0.7086955913743445,0.6684384224122439
1,TF-IDF Unigram,LogisticRegression,MaxAbsScaler,0.5187884020866192,0.5210712257280331,0.9947368955230683,0.9949327405380757,0.9967811960888221,0.9968890963822109,0.02276726725146965,0.02594125661184469,0.18431372549019606,0.1841269841269841,0.04021592521452537,0.04468312307683776,0.9947368955230683,0.9949327405380757,0.7960750506273538,0.7750219194910785
1,Word2Vec,LogisticRegression,MaxAbsScaler,0.5113381526899644,0.5113995223363005,0.9867994876097336,0.9875531995744034,0.9927705346280059,0.9931590377610703,0.015346768955844768,0.015244473077428893,0.32941176470588235,0.31111111111111106,0.02932191662876083,0.029062654299311177,0.9867994876097336,0.9875531995744034,0.7406808961581136,0.7377452052103434
