class,Vectorizer,Model,Scaler,val_f1_macro,test_f1_macro,val_f1_micro,test_f1_micro,val_f1_weighted,test_f1_weighted,val_precision,test_precision,val_recall,test_recall,val_f1_score,test_f1_score,val_accuracy,test_accuracy,val_auc_roc,test_auc_roc
0,BOW Bigram,OneVsRestClassifier,MaxAbsScaler,0.4241325865298344,0.41205139407013214,0.558237546576853,0.5472962066182405,0.5275123468694509,0.5170474438931579,0.6398337766369064,0.6351343351097801,0.7963279572420494,0.7853556485355649,0.7095155797211671,0.7022791768584565,0.558237546576853,0.5472962066182405,0.6011102684106485,0.592271448664286
0,BOW Trigram,OneVsRestClassifier,MaxAbsScaler,0.4156041734732898,0.40915508832917014,0.5699156126355138,0.5614406779661018,0.5267308412428258,0.520482886003627,0.6342360925049547,0.6330977919037454,0.8379521837075793,0.8248953974895398,0.7219622093673996,0.7163573107539665,0.5699156126355138,0.5614406779661018,0.5974164714469451,0.5913714926051388
0,BOW Unigram,OneVsRestClassifier,MaxAbsScaler,0.41998664479297637,0.41716291879692363,0.507112527997628,0.5060129136400323,0.5047515163435212,0.5032530160137626,0.6465971490879479,0.6461872637690558,0.6612600828428167,0.6638423988842399,0.6537886520602046,0.6548649529723611,0.507112527997628,0.5060129136400323,0.596424448395746,0.5912855840727332
0,TF-IDF Bigram,OneVsRestClassifier,MaxAbsScaler,0.41702929263575006,0.4130916926264207,0.5421208249691046,0.5380952380952381,0.5178418803328632,0.5145189344622422,0.6383524070504636,0.6381728710983215,0.7636841257831525,0.7588214783821478,0.6953740089513469,0.693262773167845,0.5421208249691046,0.5380952380952381,0.6013996652957319,0.5949996846622098
0,TF-IDF Trigram,OneVsRestClassifier,MaxAbsScaler,0.40960140129199085,0.40971049829515466,0.5590700771159471,0.5560330912025827,0.5198103484077837,0.5190602253912266,0.6323549578061816,0.6341977564100548,0.817904222076884,0.8100069735006973,0.7132234860814429,0.7113807124477816,0.5590700771159471,0.5560330912025827,0.59978932013705,0.5961065208126739
0,TF-IDF Unigram,OneVsRestClassifier,MaxAbsScaler,0.4129516305846605,0.4134154346249961,0.48938178451762415,0.4912227602905569,0.49301836436381863,0.4942791822997013,0.647424544982774,0.6482998682678451,0.621206222188025,0.6259065550906555,0.633968763058618,0.6368736619424129,0.48938178451762415,0.4912227602905569,0.5954491862503801,0.592750888389671
0,Word2Vec,OneVsRestClassifier,MaxAbsScaler,0.37700383880226507,0.37861271370746646,0.4106886114264094,0.4125100887812752,0.4285150263811282,0.430868741268683,0.6286520677685881,0.6353218395936083,0.4415109481042617,0.44264295676429566,0.5184787426444144,0.5215493281949127,0.4106886114264094,0.4125100887812752,0.5720173577766214,0.5678126577354329
1,BOW Bigram,OneVsRestClassifier,MaxAbsScaler,0.4241325865298344,0.41205139407013214,0.558237546576853,0.5472962066182405,0.5275123468694509,0.5170474438931579,0.2830818023978868,0.25338254151872514,0.18511407256505297,0.1695827725437416,0.22367743558328798,0.20300095740655208,0.558237546576853,0.5472962066182405,0.6011102684106485,0.592271448664286
1,BOW Trigram,OneVsRestClassifier,MaxAbsScaler,0.4156041734732898,0.40915508832917014,0.5699156126355138,0.5614406779661018,0.5267308412428258,0.520482886003627,0.2887396231117793,0.26712861346719124,0.15988663478859558,0.15325257963212202,0.20562053745664388,0.1945873925194674,0.5699156126355138,0.5614406779661018,0.5974164714469451,0.5913714926051388
1,BOW Unigram,OneVsRestClassifier,MaxAbsScaler,0.41998664479297637,0.41716291879692363,0.507112527997628,0.5060129136400323,0.5047515163435212,0.5032530160137626,0.2619304982059909,0.2527132161454272,0.2548457497477105,0.24638851502916106,0.25817255218765645,0.24933325965711853,0.507112527997628,0.5060129136400323,0.596424448395746,0.5912855840727332
1,TF-IDF Bigram,OneVsRestClassifier,MaxAbsScaler,0.41702929263575006,0.4130916926264207,0.5421208249691046,0.5380952380952381,0.5178418803328632,0.5145189344622422,0.2662454370856052,0.25600492934364916,0.18892359637457676,0.18366980708838046,0.22088348089961865,0.21372501498530633,0.5421208249691046,0.5380952380952381,0.6013996652957319,0.5949996846622098
1,TF-IDF Trigram,OneVsRestClassifier,MaxAbsScaler,0.40960140129199085,0.40971049829515466,0.5590700771159471,0.5560330912025827,0.5198103484077837,0.5190602253912266,0.27785245988149415,0.2673542483695877,0.16156994784445766,0.15989232839838494,0.20411583679577436,0.19994473074892072,0.5590700771159471,0.5560330912025827,0.59978932013705,0.5961065208126739
1,TF-IDF Unigram,OneVsRestClassifier,MaxAbsScaler,0.4129516305846605,0.4134154346249961,0.48938178451762415,0.4912227602905569,0.49301836436381863,0.4942791822997013,0.2537399020379553,0.250334518075001,0.2623640702072075,0.25643786451323464,0.25781052301127255,0.2532673624476424,0.48938178451762415,0.4912227602905569,0.5954491862503801,0.592750888389671
1,Word2Vec,OneVsRestClassifier,MaxAbsScaler,0.37700383880226507,0.37861271370746646,0.4106886114264094,0.4125100887812752,0.4285150263811282,0.430868741268683,0.25072396832336913,0.25916199037128274,0.3364745494157259,0.3432929564827277,0.2868156864380706,0.2948358090757096,0.4106886114264094,0.4125100887812752,0.5720173577766214,0.5678126577354329
2,BOW Bigram,OneVsRestClassifier,MaxAbsScaler,0.4241325865298344,0.41205139407013214,0.558237546576853,0.5472962066182405,0.5275123468694509,0.5170474438931579,0.42184807155362286,0.4080112105324037,0.28400770712909446,0.278376990241397,0.339204744285048,0.3308740479453878,0.558237546576853,0.5472962066182405,0.6011102684106485,0.592271448664286
