class,Vectorizer,Model,Scaler,val_f1_macro,test_f1_macro,val_f1_micro,test_f1_micro,val_f1_weighted,test_f1_weighted,val_precision,test_precision,val_recall,test_recall,val_f1_score,test_f1_score,val_accuracy,test_accuracy,val_auc_roc,test_auc_roc
0,BOW Bigram,OneVsRestClassifier,None,0.11336447216228017,0.11397205122059113,0.19905186327445795,0.19929378531073447,0.06748748351937636,0.06786305258942991,0.0,0.0,0.0,0.0,0.0,0.0,0.19905186327445795,0.19929378531073447,0.5012054869348809,0.5015250813839388
0,BOW Trigram,OneVsRestClassifier,None,0.11323770010548294,0.11345716435840413,0.19892574396559176,0.19911218724778046,0.06740751815875194,0.06755751730564644,0.0,0.0,0.0,0.0,0.0,0.0,0.19892574396559176,0.19911218724778046,0.501148317605237,0.5012770847818755
0,BOW Unigram,OneVsRestClassifier,None,0.11336461026060705,0.11351404012557295,0.19887529624204528,0.19917271993543179,0.06747866440726741,0.06759507098068294,0.0,0.0,0.0,0.0,0.0,0.0,0.19887529624204528,0.19917271993543179,0.5011678671215597,0.5012552909655623
0,TF-IDF Bigram,OneVsRestClassifier,None,0.11673383578955386,0.11738509068468589,0.201498577866462,0.2017958030669895,0.07016433297147237,0.07057099411509406,0.0,0.0,0.0,0.0,0.0,0.0,0.201498577866462,0.2017958030669895,0.5022299282667789,0.5025572054398925
0,TF-IDF Trigram,OneVsRestClassifier,None,0.10941749590007645,0.10945273631840796,0.19635291006472153,0.19642857142857142,0.06445333242921371,0.06449893390191898,0.0,0.0,0.0,0.0,0.0,0.0,0.19635291006472153,0.19642857142857142,0.5,0.5
0,TF-IDF Unigram,OneVsRestClassifier,None,0.10941749590007645,0.10945273631840796,0.19635291006472153,0.19642857142857142,0.06445333242921371,0.06449893390191898,0.0,0.0,0.0,0.0,0.0,0.0,0.19635291006472153,0.19642857142857142,0.5,0.5
0,Word2Vec,OneVsRestClassifier,None,0.15857297488242847,0.1660613722414202,0.22815832037319106,0.23121468926553673,0.10246490741417111,0.10691371925379348,0.0,0.0,0.0,0.0,0.0,0.0,0.22815832037319106,0.23121468926553673,0.5131182959348308,0.5171728608397549
1,BOW Bigram,OneVsRestClassifier,None,0.11336447216228017,0.11397205122059113,0.19905186327445795,0.19929378531073447,0.06748748351937636,0.06786305258942991,0.015177415177415176,0.015167548500881834,0.06565826330532214,0.06558995065051593,0.024655516987482907,0.024637681159420288,0.19905186327445795,0.19929378531073447,0.5012054869348809,0.5015250813839388
1,BOW Trigram,OneVsRestClassifier,None,0.11323770010548294,0.11345716435840413,0.19892574396559176,0.19911218724778046,0.06740751815875194,0.06755751730564644,0.015062111801242235,0.01511111111111111,0.06521008403361345,0.06558995065051593,0.02447177546515295,0.024563172043010752,0.19892574396559176,0.19911218724778046,0.501148317605237,0.5012770847818755
1,BOW Unigram,OneVsRestClassifier,None,0.11336461026060705,0.11351404012557295,0.19887529624204528,0.19917271993543179,0.06747866440726741,0.06759507098068294,0.014996751137102015,0.015209046581595602,0.0646498599439776,0.06576940331987438,0.024345991561181436,0.024705089315807213,0.19887529624204528,0.19917271993543179,0.5011678671215597,0.5012552909655623
1,TF-IDF Bigram,OneVsRestClassifier,None,0.11673383578955386,0.11738509068468589,0.201498577866462,0.2017958030669895,0.07016433297147237,0.07057099411509406,0.030156562500934233,0.030212058783134186,0.13120259551632102,0.1313593539703903,0.049041148697084695,0.04912545737433353,0.201498577866462,0.2017958030669895,0.5022299282667789,0.5025572054398925
1,TF-IDF Trigram,OneVsRestClassifier,None,0.10941749590007645,0.10945273631840796,0.19635291006472153,0.19642857142857142,0.06445333242921371,0.06449893390191898,0.0,0.0,0.0,0.0,0.0,0.0,0.19635291006472153,0.19642857142857142,0.5,0.5
1,TF-IDF Unigram,OneVsRestClassifier,None,0.10941749590007645,0.10945273631840796,0.19635291006472153,0.19642857142857142,0.06445333242921371,0.06449893390191898,0.0,0.0,0.0,0.0,0.0,0.0,0.19635291006472153,0.19642857142857142,0.5,0.5
1,Word2Vec,OneVsRestClassifier,None,0.15857297488242847,0.1660613722414202,0.22815832037319106,0.23121468926553673,0.10246490741417111,0.10691371925379348,0.19539912403512913,0.1963802922897549,0.837504833583265,0.8399282189322566,0.3168491536750223,0.31831315596264387,0.22815832037319106,0.23121468926553673,0.5131182959348308,0.5171728608397549
2,BOW Bigram,OneVsRestClassifier,None,0.11336447216228017,0.11397205122059113,0.19905186327445795,0.19929378531073447,0.06748748351937636,0.06786305258942991,0.22190906879958036,0.2272893772893773,0.938471419396275,0.9394966615305599,0.31543789949935763,0.3172784725023531,0.19905186327445795,0.19929378531073447,0.5012054869348809,0.5015250813839388
2,BOW Trigram,OneVsRestClassifier,None,0.11323770010548294,0.11345716435840413,0.19892574396559176,0.19911218724778046,0.06740751815875194,0.06755751730564644,0.22206769595366502,0.22637130801687763,0.9383429672447013,0.9385721623009758,0.31524132485129586,0.31580832103220163,0.19892574396559176,0.19911218724778046,0.501148317605237,0.5012770847818755
2,BOW Unigram,OneVsRestClassifier,None,0.11336461026060705,0.11351404012557295,0.19887529624204528,0.19917271993543179,0.06747866440726741,0.06759507098068294,0.21915916170184718,0.22142857142857142,0.9387283236994219,0.9386748844375963,0.31574783922063976,0.31583703106091165,0.19887529624204528,0.19917271993543179,0.5011678671215597,0.5012552909655623
