class,Vectorizer,Model,Scaler,val_f1_macro,test_f1_macro,val_f1_micro,test_f1_micro,val_f1_weighted,test_f1_weighted,val_precision,test_precision,val_recall,test_recall,val_f1_score,test_f1_score,val_accuracy,test_accuracy,val_auc_roc,test_auc_roc
1,TF-IDF Bigram,OneVsRestClassifier,MaxAbsScaler,0.41653712539256976,0.41187111337295046,0.5383881895086671,0.5316585956416465,0.5158785385709502,0.5111884745275331,0.2642562901407486,0.24639844115105108,0.18959907195201312,0.1848362494392104,0.22063286715775277,0.2111320792011278,0.5383881895086671,0.5316585956416465,0.6000622799681358,0.5981180059614718
1,TF-IDF Trigram,OneVsRestClassifier,MaxAbsScaler,0.41185676260774984,0.410621724595351,0.5546058161035468,0.5478813559322033,0.519333746571286,0.516173959621028,0.26756537849115625,0.2513025922052667,0.16280074319290005,0.1619560340960072,0.20221423977284622,0.19680467894535944,0.5546058161035468,0.5478813559322033,0.599410146064086,0.5969493670321173
1,TF-IDF Unigram,OneVsRestClassifier,MaxAbsScaler,0.40984706697544293,0.41754824636272475,0.48630464510198207,0.49320016142050044,0.48996543236268036,0.49704032566803996,0.24964688157064197,0.2564397029274702,0.2561967009025833,0.2646029609690444,0.2527209601185261,0.26039277437505143,0.48630464510198207,0.49320016142050044,0.5920458218796482,0.5972079568520681
1,Word2Vec,OneVsRestClassifier,MaxAbsScaler,0.3854992341692219,0.39700912584573783,0.43792852183399994,0.4460855528652139,0.45035297237805216,0.4577045247526132,0.26183460398126995,0.27165198917514055,0.30609719982269,0.3179004037685061,0.2815136356117051,0.292539633170265,0.43792852183399994,0.4460855528652139,0.5723621025112574,0.5806283080030621
2,BOW Bigram,OneVsRestClassifier,MaxAbsScaler,0.4189426849240743,0.40935166029708187,0.5582123036350027,0.5495964487489912,0.5243669058411863,0.5167849457182564,0.42015482342004407,0.4039756481015819,0.2748876043673732,0.26964560862865944,0.3320744002489205,0.3232880529053509,0.5582123036350027,0.5495964487489912,0.5996541470686497,0.5960066603409113
2,BOW Trigram,OneVsRestClassifier,MaxAbsScaler,0.4062940493315711,0.4026555762686422,0.5694864826240601,0.5630347054075867,0.5207964765833388,0.517180675732122,0.44398297731538194,0.43147667412993046,0.23455362877328195,0.23893168977914742,0.3065952248385712,0.3074002197795844,0.5694864826240601,0.5630347054075867,0.5973019591603965,0.5943534327317543
2,BOW Unigram,OneVsRestClassifier,MaxAbsScaler,0.4189858383460991,0.4244055538566151,0.50116016408103,0.508454398708636,0.5013078741101095,0.5081240936091613,0.3487267815064488,0.3547119128105626,0.34759152215799616,0.34699537750385206,0.3479743104383843,0.3507322391782349,0.50116016408103,0.508454398708636,0.5929465244436781,0.5966599081469781
2,TF-IDF Bigram,OneVsRestClassifier,MaxAbsScaler,0.41653712539256976,0.41187111337295046,0.5383881895086671,0.5316585956416465,0.5158785385709502,0.5111884745275331,0.3849958630660556,0.38191460292000307,0.30160565189466926,0.30303030303030304,0.3379613320791944,0.33785636253535684,0.5383881895086671,0.5316585956416465,0.6000622799681358,0.5981180059614718
2,TF-IDF Trigram,OneVsRestClassifier,MaxAbsScaler,0.41185676260774984,0.410621724595351,0.5546058161035468,0.5478813559322033,0.519333746571286,0.516173959621028,0.4091204630285828,0.40808631630531805,0.2696210661528581,0.2806368772470467,0.32471270736053565,0.3324012509928202,0.5546058161035468,0.5478813559322033,0.599410146064086,0.5969493670321173
2,TF-IDF Unigram,OneVsRestClassifier,MaxAbsScaler,0.40984706697544293,0.41754824636272475,0.48630464510198207,0.49320016142050044,0.48996543236268036,0.49704032566803996,0.3312178196720772,0.3404409550856136,0.36184971098265895,0.37123780174627635,0.34567204875981616,0.35505649397066513,0.48630464510198207,0.49320016142050044,0.5920458218796482,0.5972079568520681
2,Word2Vec,OneVsRestClassifier,MaxAbsScaler,0.3854992341692219,0.39700912584573783,0.43792852183399994,0.4460855528652139,0.45035297237805216,0.4577045247526132,0.2770898623274782,0.2972114980865444,0.3586384071933205,0.3844889573703133,0.31207863686381,0.334924596114393,0.43792852183399994,0.4460855528652139,0.5723621025112574,0.5806283080030621
