class,Vectorizer,Model,Scaler,val_f1_macro,test_f1_macro,val_f1_micro,test_f1_micro,val_f1_weighted,test_f1_weighted,val_precision,test_precision,val_recall,test_recall,val_f1_score,test_f1_score,val_accuracy,test_accuracy,val_auc_roc,test_auc_roc
0,BOW Bigram,GradientBoostingClassifier,None,0.429777031707666,0.4292396765255351,0.5087267311306147,0.5015536723163841,0.510271786362943,0.5053399095799972,0.6537686259598601,0.648832665546754,0.6483611114673323,0.6289400278940028,0.6509213693457568,0.6386625081694781,0.5087267311306147,0.5015536723163841,0.6174366510574966,0.6139401996275266
0,BOW Trigram,GradientBoostingClassifier,None,0.43045681589253326,0.4303057302661197,0.5113753320171897,0.5045601291364004,0.5118066380701624,0.5074295939651025,0.6533135805055217,0.6498292819872582,0.6547690760047933,0.6356345885634589,0.6538739037805054,0.6425618366217155,0.5113753320171897,0.5045601291364004,0.6181001045861066,0.6141125148506437
0,BOW Unigram,GradientBoostingClassifier,None,0.43131459180131054,0.4305233395228436,0.5103660341048745,0.5040758676351896,0.511704127849534,0.5074136325614433,0.6542886592104179,0.6505767642796566,0.6501479458144713,0.6340306834030683,0.6521046090443388,0.6420970154609823,0.5103660341048745,0.5040758676351896,0.6171274415353972,0.6134606407934845
0,TF-IDF Bigram,GradientBoostingClassifier,None,0.424982302292979,0.42095011688266676,0.49790614281170503,0.48944713478611784,0.5020707808262181,0.4955777931546367,0.6497640519198872,0.6470418205275229,0.6249566051258815,0.6070781032078103,0.636994988862671,0.6262738575621342,0.49790614281170503,0.48944713478611784,0.6148244310023556,0.6098261609733273
0,TF-IDF Trigram,GradientBoostingClassifier,None,0.42480867782565745,0.4220502760313115,0.4970992654361162,0.48904358353510896,0.5016396836345971,0.49574991504770605,0.6499350494227429,0.6473410402301163,0.6232128593025759,0.6038702928870293,0.6361505574924694,0.624723927157747,0.4970992654361162,0.48904358353510896,0.6147100039588244,0.6103040031942502
0,TF-IDF Unigram,GradientBoostingClassifier,None,0.4251043874520013,0.42154947012906546,0.49495541844612234,0.4875100887812752,0.5007518095158896,0.4947327224554835,0.6512766562058453,0.6473611052223048,0.6154990161168747,0.5995118549511854,0.6327930277784578,0.6223987641663586,0.49495541844612234,0.4875100887812752,0.6115642656704815,0.607260925940253
0,Word2Vec,GradientBoostingClassifier,None,0.3846661733047446,0.38816741249848996,0.4248639829011982,0.42518159806295397,0.44149503398423584,0.4411107967815205,0.6351377323412254,0.6283622050597641,0.4720200167851459,0.4644351464435147,0.541256064482289,0.5338523876944677,0.4248639829011982,0.42518159806295397,0.5754848111187462,0.5815984492089388
1,BOW Bigram,GradientBoostingClassifier,None,0.429777031707666,0.4292396765255351,0.5087267311306147,0.5015536723163841,0.510271786362943,0.5053399095799972,0.2709100516397212,0.2690638633925752,0.3080036593762084,0.3155675190668461,0.28795918454846164,0.2902410982876936,0.5087267311306147,0.5015536723163841,0.6174366510574966,0.6139401996275266
1,BOW Trigram,GradientBoostingClassifier,None,0.43045681589253326,0.4303057302661197,0.5113753320171897,0.5045601291364004,0.5118066380701624,0.5074295939651025,0.27372554722199516,0.2706063718194761,0.3049771288986975,0.31126065500224315,0.28815823024864884,0.28921831892911304,0.5113753320171897,0.5045601291364004,0.6181001045861066,0.6141125148506437
1,BOW Unigram,GradientBoostingClassifier,None,0.43131459180131054,0.4305233395228436,0.5103660341048745,0.5040758676351896,0.511704127849534,0.5074136325614433,0.2735244461752261,0.26940654441062073,0.31024380122419337,0.3153880663974877,0.2905431564061895,0.29039541920012557,0.5103660341048745,0.5040758676351896,0.6171274415353972,0.6134606407934845
1,TF-IDF Bigram,GradientBoostingClassifier,None,0.424982302292979,0.42095011688266676,0.49790614281170503,0.48944713478611784,0.5020707808262181,0.4955777931546367,0.2660758580144968,0.2624732676867992,0.310127983853474,0.3132346343651862,0.2861199351963722,0.28526881820629707,0.49790614281170503,0.48944713478611784,0.6148244310023556,0.6098261609733273
