class,Vectorizer,Model,Scaler,val_f1_macro,test_f1_macro,val_f1_micro,test_f1_micro,val_f1_weighted,test_f1_weighted,val_precision,test_precision,val_recall,test_recall,val_f1_score,test_f1_score,val_accuracy,test_accuracy,val_auc_roc,test_auc_roc
1,TF-IDF Bigram,OneVsRestClassifier,MaxAbsScaler,0.4249063940174896,0.4186279169078011,0.5023204903427144,0.49751815980629543,0.5048494348477331,0.5005151499314462,0.25745307374382465,0.252484190080488,0.26584160937102114,0.2614625392552714,0.2615073746707924,0.25682570063836885,0.5023204903427144,0.49751815980629543,0.6114495679846849,0.6014460562369012
1,TF-IDF Trigram,OneVsRestClassifier,MaxAbsScaler,0.42922521369040517,0.41952534515016743,0.5134682924418663,0.5034907183212268,0.512110106345534,0.5034257860063369,0.266642674315557,0.2544543283538232,0.253959577096832,0.2480933153880664,0.26004120034155864,0.25116429685592934,0.5134682924418663,0.5034907183212268,0.6168554571449163,0.6042943169214412
1,TF-IDF Unigram,OneVsRestClassifier,MaxAbsScaler,0.41522764233534754,0.41676334457320713,0.4809575870876724,0.48387812752219533,0.4897769046097554,0.4924284485761287,0.2527326869421852,0.25231222465168135,0.2874783313999,0.2844324809331539,0.26881798670774887,0.26730209150752177,0.4809575870876724,0.48387812752219533,0.6014988358242123,0.5975959170122555
1,Word2Vec,OneVsRestClassifier,MaxAbsScaler,0.3772182028658121,0.376323692975951,0.41134412655128183,0.4108151735270379,0.4292104301401878,0.4293826786926769,0.2508985529493054,0.2558994613168581,0.3379337728357336,0.33871691341408705,0.2873286037035723,0.2908636638083338,0.41134412655128183,0.4108151735270379,0.5706891987356266,0.5672963610303143
2,BOW Bigram,OneVsRestClassifier,MaxAbsScaler,0.43268658907062196,0.42094280274696083,0.5364205947298156,0.5277037933817595,0.5241967964449601,0.515338037916208,0.3973881132734406,0.37854807160248805,0.3297366730892743,0.3136106831022085,0.36011134859595656,0.3429530580945221,0.5364205947298156,0.5277037933817595,0.6141957796516344,0.6017340699450864
2,BOW Trigram,OneVsRestClassifier,MaxAbsScaler,0.43655383121265656,0.42499481844499365,0.5494854961840799,0.5401331719128329,0.5312642674054916,0.522213390265674,0.4161282805356407,0.395941467685404,0.32010276172125884,0.3096045197740113,0.36153006018612616,0.34743029149845917,0.5494854961840799,0.5401331719128329,0.6184502669759914,0.6052168537159773
2,BOW Unigram,OneVsRestClassifier,MaxAbsScaler,0.4232868942157127,0.42108196444331425,0.5026481334246887,0.5036521388216303,0.5042965086221243,0.504688527045936,0.35492127773441334,0.3517885849441532,0.35658317276814383,0.3473035439137134,0.35558501401024,0.3494417730137576,0.5026481334246887,0.5036521388216303,0.6036585812141458,0.5969292968392821
2,TF-IDF Bigram,OneVsRestClassifier,MaxAbsScaler,0.4249063940174896,0.4186279169078011,0.5023204903427144,0.49751815980629543,0.5048494348477331,0.5005151499314462,0.3598927689526667,0.3455434467492109,0.3749518304431599,0.3634309193631227,0.36699315838486163,0.3541713633914453,0.5023204903427144,0.49751815980629543,0.6114495679846849,0.6014460562369012
2,TF-IDF Trigram,OneVsRestClassifier,MaxAbsScaler,0.42922521369040517,0.41952534515016743,0.5134682924418663,0.5034907183212268,0.512110106345534,0.5034257860063369,0.3642190299090416,0.3494241227930234,0.3744380218368658,0.3628145865434001,0.3689685063887874,0.35587293728570196,0.5134682924418663,0.5034907183212268,0.6168554571449163,0.6042943169214412
2,TF-IDF Unigram,OneVsRestClassifier,MaxAbsScaler,0.41522764233534754,0.41676334457320713,0.4809575870876724,0.48387812752219533,0.4897769046097554,0.4924284485761287,0.33528442960073845,0.3363812041258408,0.37919075144508674,0.3809964047252183,0.35570400834848953,0.3571613661156721,0.4809575870876724,0.48387812752219533,0.6014988358242123,0.5975959170122555
2,Word2Vec,OneVsRestClassifier,MaxAbsScaler,0.3772182028658121,0.376323692975951,0.41134412655128183,0.4108151735270379,0.4292104301401878,0.4293826786926769,0.2731101040743502,0.26281015819331166,0.40102761721258834,0.39938366718027735,0.32439696641666554,0.3166213060312812,0.41134412655128183,0.4108151735270379,0.5706891987356266,0.5672963610303143
